participant,speech.sample,motion.expression.type
126,Mr Bean llega <a un> [/] a un hotel está con un trabajador &um <en un> [//] en el hotel está corriendo en las escaleras porque puede estar en un hotel su [/] su tiempo en el (1)avión fue muy largo # el trabajador está mirando a él porque no he xxx ,VPN
126,Mr Bean llega <a un> [/] a un hotel está con un trabajador &um <en un> [//] en el hotel está corriendo en las escaleras porque puede estar en un hotel su [/] su tiempo en el (1)avión fue muy largo # el trabajador está mirando a él porque no he xxx ,VPN
126,Mr Bean llega a un &um (1)carnaval y &um no necesita su coche nada más y por eso llega y &um cierra la puerta,VPN
126,Mr Bean llega a un &um (1)carnaval y &um no necesita su coche nada más y por eso llega y &um cierra la puerta,V
126,está muy feliz porque llega a destinación finalmente,VPN
126,el hombre en el (1)vestido de karate está corriendo detrás de Mr Bean porque quiere &um porque quiere que Mr Bean &um tenga miedo y quiere que Mr Bean perdió &um el &um [^ eng: match] de karate ,VPN
126,Mr Bean está muy enojado el tren &um salí por su destinación y Mr Bean no está en el tren &um por eso no puede &um empezar sus (1)vacaciones y no hay otro tren en las siguientes horas del día sólo eso # no tiene &um palabras para expresar su [//] sus emociones &um malos porque no puede &um estar en (2)vacaciones,VPN
126,Mr Bean está caminado en un calle y está mirando a las cosas que están en la tienda,VPN
126,Mr Bean está bailando en un calle en el centro del [/] del ciudad,VPN
126,Mr Bean salta o sata [: salta] [*] en la cama rapidamente &um no sé porque y &um,VPN
126,Mr Bean está corriendo en la carretera &um es muy peligroso porque no sé si &um las [//] &um los autos (1)van a ser &um delante del [//] de los árboles pero toma la carretera <porque quiere> [/] &um porque quiere estar en un otro lugar &um y está corriendo porque tiene porque está muy contento y emocionado para &um para llegar al [/] al otro lugar,VPN
126,Mr Bean está corriendo en la carretera &um es muy peligroso porque no sé si &um las [//] &um los autos (1)van a ser &um delante del [//] de los árboles pero toma la carretera <porque quiere> [/] &um porque quiere estar en un otro lugar &um y está corriendo porque tiene porque está muy contento y emocionado para &um para llegar al [/] al otro lugar,V
126,Mr Bean &um está en un coche &um pero quiere salir &um de la coche # &um está en un &um garaje y &um <(1)va a> [/] (2)va a comprar &um (3)varias cosas en las tiendas &um ahora (4)va a pagar por su coche porque está en un garaje  y generalmente pages [: pagas] [*] [/] pages [: pagas] [*] <por su> [/] por su coche # &um pienso que él he (5)visto,VPN
126,Mr Bean &um quiere tomar un taxi &um porque no tiene los dos zapatos y por eso &um está &um (1)moviendo con un pie &um en la calle &um no puede andar &um con un zapato &um y por eso está muy triste porque no [/] no puede tomar &um el taxi &um no sé que (2)va a hacer ahora &um pero espera <que &um (3)va a> [/] &um que (4)va a encontrar a un otro taxi &um,VPN
126,Mr Bean &um quiere tomar un taxi &um porque no tiene los dos zapatos y por eso &um está &um (1)moviendo con un pie &um en la calle &um no puede andar &um con un zapato &um y por eso está muy triste porque no [/] no puede tomar &um el taxi &um no sé que (2)va a hacer ahora &um pero espera <que &um (3)va a> [/] &um que (4)va a encontrar a un otro taxi &um,V
126,Mr Bean corre a la ta(quilla) [/] taquilla &um un perro está detrás del él y &um Mr Bean corre muy rápido porque tiene mucho miedo &um de los perros &um está en un (1)carnaval y &um quiere &um disfrutarse y no quiere &um estar estresado &um porque hay perros y por eso está &um en la taquilla para &um &um no sé la palabra [^ eng: to hide] &um porque tiene estar muy &um,VPN
126,Mr Bean corre a la ta(quilla) [/] taquilla &um un perro está detrás del él y &um Mr Bean corre muy rápido porque tiene mucho miedo &um de los perros &um está en un (1)carnaval y &um quiere &um disfrutarse y no quiere &um estar estresado &um porque hay perros y por eso está &um en la taquilla para &um &um no sé la palabra [^ eng: to hide] &um porque tiene estar muy &um,V
126,&um ahora Mr Bean está en el (1)carnaval &um pero está en el al [/] al lado de las &um &um [^ eg: bumper cars] y <no puede> [/] &um no puede salir porque todos están &um al lado de él &um # está muy estresado y no sé porque está en el centro # busca <a un> [/] &um a un salida y pero no [/] &um no encuentra,V
126,&um Mr Bean está en la estación &um para el tren &um está caminando &um en la opuesta &um dirección que &um de [/] de normal &um <está en> [//] camina en el andén y &um está cerca del &um un # trabajador [//] un trabajador para la seguridad del estación &um él está muy confusado [: confuso] [*] porque no sé porque Mr Bean está caminando en la opuesta dirección # no hay otras personas y por eso Mr Bean,VPN
126,&um Mr Bean está en la estación &um para el tren &um está caminando &um en la opuesta &um dirección que &um de [/] de normal &um <está en> [//] camina en el andén y &um está cerca del &um un # trabajador [//] un trabajador para la seguridad del estación &um él está muy confusado [: confuso] [*] porque no sé porque Mr Bean está caminando en la opuesta dirección # no hay otras personas y por eso Mr Bean,VPN
126,&um Mr Bean está en la estación &um para el tren &um está caminando &um en la opuesta &um dirección que &um de [/] de normal &um <está en> [//] camina en el andén y &um está cerca del &um un # trabajador [//] un trabajador para la seguridad del estación &um él está muy confusado [: confuso] [*] porque no sé porque Mr Bean está caminando en la opuesta dirección # no hay otras personas y por eso Mr Bean,VPN
126,las gallinas no (1)van a comer su billete porque quiere empezar a sus (2)vacaciones &um <si no (3)va a> [/] <si no (4)va a>  [//] si no # tiene su billete <no puede> [/] &um no puede abordar al autobús y eso es un gran problema para él ,VPN
126,&um Mr Bean está en la oficina <de la dentista> [/] &um de la dentista &um la dentista quiere (1)mover a una cosa para &um limpiar &um los dientes &um pero [/] pero la cosa &um es muy grande y por eso &um la dentista &um se cae y ahora está en el piso &um Mr Bean no [/] <no hay> [//] &um no tiene palabras está muy sorprendido no sé que [/] &um que pasa con la dentista,VPN
126,&um Mr Bean está en la oficina <de la dentista> [/] &um de la dentista &um la dentista quiere (1)mover a una cosa para &um limpiar &um los dientes &um pero [/] pero la cosa &um es muy grande y por eso &um la dentista &um se cae y ahora está en el piso &um Mr Bean no [/] <no hay> [//] &um no tiene palabras está muy sorprendido no sé que [/] &um que pasa con la dentista,V
126,&um Mr Bean está usando las escaleras para [//] <porque quiere usar> [//] &um porque quiere usar la cosa en la piscina para entrar a la piscina &um <él (1)va a correr> [/] &um él (2)va a correr en [/] en la cosa y después (3)va a ser en la piscina es muy (4)divertido &um para él y he (5)visto el hombre que [/] &um que [//] he (6)visto el hombre antes y ahora (7)va a usar la cosa,VPN
126,&um Mr Bean está usando las escaleras para [//] <porque quiere usar> [//] &um porque quiere usar la cosa en la piscina para entrar a la piscina &um <él (1)va a correr> [/] &um él (2)va a correr en [/] en la cosa y después (3)va a ser en la piscina es muy (4)divertido &um para él y he (5)visto el hombre que [/] &um que [//] he (6)visto el hombre antes y ahora (7)va a usar la cosa,VPN
126,Mr Bean está corriendo detrás de la gallina está en un &um mercado &um de la ciudad y hay muchas personas aquí &um <la gallina> [/] &um la gallina corre sola y no está juntos con <los otros gal(linas)> [//] &um las otras gallinas y por eso Mr Bean &um quiere &um pienso que la palabra es &um quiere &um quiere traer la gallina &um &um porque &um,VPN
126,Mr Bean está corriendo detrás de la gallina está en un &um mercado &um de la ciudad y hay muchas personas aquí &um <la gallina> [/] &um la gallina corre sola y no está juntos con <los otros gal(linas)> [//] &um las otras gallinas y por eso Mr Bean &um quiere &um pienso que la palabra es &um quiere &um quiere traer la gallina &um &um porque &um,V
126,Mr Bean está en un saco um caminando en sus manos y sus rodillas por el andén,VPN
126,Mr Bean sale de su coche &um,VPN
126,&um él no (1)va &um con &um Mr Bean #,V
126,&um # es la # um # él [/] él quiere andar,V
126,&um en el calle # él (1)va detrás al carro <porque quiere> [//] porque quiere su zapato,VPN
126,&um Mr Bean está llegando a la sala y,VPN
126,&um está corriendo cerca de la manta,VPN
126,que él (1)va a caerse,V
126,y <el hombre &um que> [//] el hombre se cae y ahora está en el suelo,V
126,porque llega finalmente en su habitación,VPN
126,pero el perro corre muy rápido,V
126,y está corriendo muy rápido,V
126,o si puede andar por todo el día sin sus zapatos,V
126,um Mr Bean está corriendo en un parque,VPN
126,&um # está corriendo,V
126,que él va a caerse,V
126,&um Mr Bean está caminando &um en el centro de [//] &um del calle #,VPN
126,um quiere ir al campo con su familia un día,VPN
126,y por eso el rana (1)va a salir al jarro .,VPN
126,<la rana> [/] la rana salí por <el (1)ventana> [//] la (2)ventana .,VPN
126,pero el niño (1)va detrás <de la> [//] de la casa .,VPN
126,después el niño fue al bosque y está buscando en el hueco .,VPN
126,<un búho> [/] um un búho um sal(í) [/] salí por el árbol .,VPN
126,ahora el (1)venado está corriendo con el niño encima de su cabeza .,VPN
126,el niño y su perro cayen [: caen] [*] al precipicio .,VPN
126,no quieren nadar porque es el (1)invierno .,V
126,el niño y su perro nadan por el tronco .,VPN
126,no quiere salir .,V
126,llega a la estanque <y (1)ve> [//] y (2)vi la rana .,VPN
126,el niño está corriendo con su perro um cerca de la rana .,VPN
126,el niño cae con su perro .,V
126,su perro quiere nadar y no quiere estar en el agua nada más .,V
126,el perro está caminando acerca de la rana .,VPN
126,la rana puede [/] um puede salir .,V
126,el niño y su perro perdieron y [/] y salen por su casa .,VPN
126,y está pensando porque salen .,V
126,<la rana está> [//] la rana era en la escaleras y llega al bañera y (1)ve al niño y su perro .,VPN
126,um um están caminando .,V
126,um su mano está en la canasta y um un cosa que está (1)moviendo um um # y encuentra una cosa que está um lo siento um .,V
126,um el hombre cae en [/] en el bosque porque la taza de café um # um era [/] era sorprendido porque la mujer tira la taza de café .,VPN
126,pero la rana cae antes de salir al niño .,V
126,la rana quiere um lo siento la rana quiere correr um .,V
126,pero el [/] el niño y el perro um (1)vuel(ven) [//] vuelvan [: (2)vuelven] [*] .,V
126,<y el gato> [/] y el gato corre .,V
126,y (1)va a (2)volver um a la madre y su bebé .,VPN
126,um <(1)van a> [/] (2)van a continuar su [/] um su (3)aventura y caminar más en el bosque .,VPN
126,el niño está caminando en el bosque .,VPN
126,el niño y su perro están caminando en el bosque .,VPN
126,su perro es muy triste porque el niño (1)va a salir de su casa .,VPN
126,el niño y su familia salen de su casa .,VPN
126,la familia to(ma) [//] toman el coche para [/] para [/] um para llegar a un restaurante para cenarse um contigos [: contigo] [*] .,VPN
126,um después la rana se cae encima de su cara .,VPN
126,y um el músico se cae um en el tambor .,VPN
126,ella se cae um en su silla .,VPN
126,y la rana quiere salir de ese situación .,VPN
126,después la rana um se cae en la copa de hombre que [/] um que está con su mujer durante la cena .,VPN
126,y dice que no pueden um salir al [/] al restaurante nada más .,VPN
126,um la [/] <la familias> [//] um la familia (1)va a su casa .,VPN
126,y <no pueden> [/] um no pueden llegar al restaurante nada más .,VPN
126,y dice que um el niño necesita [/] um necesita [/] um necesita ir a su cuarto para [/] <para todo> [//] para toda la noche .,VPN
127,<ahora necesita (1)voy al> [//] <&um (2)voy> [//] ahora necesita (3)va a buscar por otro carro o autobús para [/] para empezar sus (4)vacaciones y por eso está corriendo en el andén,V
127,porque es agua no bueno correr &um con agua,V
127,y señor Bean &um quiere (1)va a <el trampolín> [/] el trampolín ,VPN
127,señor Bean tiene ropa para nadar que es amarillo y azul y oranja [: naranja] [*] ,V
127,&um y él use la (1)ventana para <escapa [: escapar] [*]> [//] esquepe [: escapar] [*] &um para &um ,V
127,Mr Bean corre en la calle ,VPN
127,y señor Bear corre pero sólo con un pie,V
127,&um Mr Bean corre muy rápido sólo con un pie,V
127,&um y él baja en el agua <en la piscina> [//] a piscina ,VPN
127,él <no quiero> [//] no quiere nadar porque él quiere estar a la trampolín ,V
127,y en el saco señor Bean corre a el andén [/] andén,VPN
127,y señor Bean (1)va a <un túnel> [/] <un túnel> [/] un túnel ,VPN
127,el hombre con el saxofón está &um él baile un poco sólo un poco,V
127,pero señor Bean no baile,V
127,él corre en el túnel,VPN
127,señor Bean &um corre a la fin ,VPN
127,el perro corre de las ovas [: (1)ovejas] [*] [/] ovas [: (2)ovejas] [*],VPN
127,él perro corre a las (1)ovejas ,VPN
127,y las (1)ovejas corren porque yo pienso tienen miedo del perro,V
127,él (1)va a tren y es muy feliz ,VPN
127,&um señor Bean camine a un carretera,VPN
127,está bailando con la música,V
127,es como es cuando &um personas nada &um sí nada en el agua ,VPN
127,y quiere nada en el ag(ua),VPN
127,porque él camine [/] camine,V
127,sí señor Bean camine <sólo para> [//] sólo con un pie,V
127,señor Bean camine en la calle sólo con un pie,VPN
127,y él camine para [//] con sólo un pie a la calle,VPN
127,señor Bean &um entre [: entra] [*] en habitación también,VPN
